Population,Date,Year,Max,max_temp,Min,min_temp,Average,mean_temp,daylength_hours
AZ,10.31,2020,90,32.22222222,55,12.77777778,72.5,22.5,10.9125
AZ,10.01,2021,87,30.55555556,61,16.11111111,74,23.33333333,11.84972222
AZ,10.02,2021,91,32.77777778,60,15.55555556,75.5,24.16666667,11.81722222
AZ,10.03,2021,93,33.88888889,62,16.66666667,77.5,25.27777778,11.78472222
AZ,10.04,2021,94,34.44444444,66,18.88888889,80,26.66666667,11.75222222
AZ,10.05,2021,92,33.33333333,65,18.33333333,78.5,25.83333333,11.71972222
AZ,10.06,2021,92,33.33333333,63,17.22222222,77.5,25.27777778,11.68722222
AZ,10.07,2021,93,33.88888889,63,17.22222222,78,25.55555556,11.655
AZ,10.08,2021,97,36.11111111,63,17.22222222,80,26.66666667,11.62277778
AZ,10.09,2021,88,31.11111111,62,16.66666667,75,23.88888889,11.59055556
AZ,10.10,2021,82,27.77777778,55,12.77777778,68.5,20.27777778,11.55833333
AZ,10.11,2021,84,28.88888889,51,10.55555556,67.5,19.72222222,11.52638889
AZ,10.12,2021,71,21.66666667,49,9.444444444,60,15.55555556,11.49444444
AZ,10.13,2021,75,23.88888889,42,5.555555556,58.5,14.72222222,11.4625
AZ,10.14,2021,78,25.55555556,45,7.222222222,61.5,16.38888889,11.43083333
AZ,10.15,2021,84,28.88888889,45,7.222222222,64.5,18.05555556,11.39916667
AZ,10.16,2021,92,33.33333333,64,17.77777778,78,25.55555556,11.3675
AZ,10.17,2021,89,31.66666667,62,16.66666667,75.5,24.16666667,11.33611111
AZ,10.18,2021,85,29.44444444,57,13.88888889,71,21.66666667,11.30472222
AZ,10.19,2021,82,27.77777778,59,15,70.5,21.38888889,11.27361111
AZ,10.20,2021,87,30.55555556,53,11.66666667,70,21.11111111,11.2425
AZ,10.21,2021,92,33.33333333,54,12.22222222,73,22.77777778,11.21138889
AZ,10.22,2021,88,31.11111111,56,13.33333333,72,22.22222222,11.18083333
AZ,10.23,2021,86,30,55,12.77777778,70.5,21.38888889,11.15027778
AZ,10.24,2021,89,31.66666667,52,11.11111111,70.5,21.38888889,11.11972222
AZ,10.25,2021,90,32.22222222,57,13.88888889,73.5,23.05555556,11.08944444
AZ,10.26,2021,72,22.22222222,51,10.55555556,61.5,16.38888889,11.05944444
AZ,10.27,2021,77,25,45,7.222222222,61,16.11111111,11.02972222
AZ,10.28,2021,86,30,44,6.666666667,65,18.33333333,11
AZ,10.29,2021,93,33.88888889,52,11.11111111,72.5,22.5,10.97055556
AZ,10.30,2021,88,31.11111111,55,12.77777778,71.5,21.94444444,10.94138889
AZ,10.31,2021,86,30,56,13.33333333,71,21.66666667,10.9125
AZ,10.01,2022,91,32.77777778,65,18.33333333,78,25.55555556,11.84972222
AZ,10.02,2022,92,33.33333333,65,18.33333333,78.5,25.83333333,11.81722222
AZ,10.03,2022,94,34.44444444,68,20,81,27.22222222,11.78472222
AZ,10.04,2022,81,27.22222222,65,18.33333333,73,22.77777778,11.75222222
AZ,10.05,2022,89,31.66666667,62,16.66666667,75.5,24.16666667,11.71972222
AZ,10.06,2022,86,30,63,17.22222222,74.5,23.61111111,11.68722222
AZ,10.07,2022,86,30,65,18.33333333,75.5,24.16666667,11.655
AZ,10.08,2022,84,28.88888889,65,18.33333333,74.5,23.61111111,11.62277778
AZ,10.09,2022,83,28.33333333,62,16.66666667,72.5,22.5,11.59055556
AZ,10.10,2022,86,30,60,15.55555556,73,22.77777778,11.55833333
AZ,10.11,2022,88,31.11111111,59,15,73.5,23.05555556,11.52638889
AZ,10.12,2022,91,32.77777778,61,16.11111111,76,24.44444444,11.49444444
AZ,10.13,2022,92,33.33333333,63,17.22222222,77.5,25.27777778,11.4625
AZ,10.14,2022,87,30.55555556,64,17.77777778,75.5,24.16666667,11.43083333
AZ,10.15,2022,87,30.55555556,66,18.88888889,76.5,24.72222222,11.39916667
AZ,10.16,2022,76,24.44444444,58,14.44444444,67,19.44444444,11.3675
AZ,10.17,2022,82,27.77777778,54,12.22222222,68,20,11.33611111
AZ,10.18,2022,83,28.33333333,62,16.66666667,72.5,22.5,11.30472222
AZ,10.19,2022,85,29.44444444,66,18.88888889,75.5,24.16666667,11.27361111
AZ,10.20,2022,89,31.66666667,61,16.11111111,75,23.88888889,11.2425
AZ,10.21,2022,91,32.77777778,59,15,75,23.88888889,11.21138889
AZ,10.22,2022,88,31.11111111,66,18.88888889,77,25,11.18083333
AZ,10.23,2022,75,23.88888889,60,15.55555556,67.5,19.72222222,11.15027778
AZ,10.24,2022,67,19.44444444,49,9.444444444,58,14.44444444,11.11972222
AZ,10.25,2022,77,25,43,6.111111111,60,15.55555556,11.08944444
AZ,10.26,2022,81,27.22222222,48,8.888888889,64.5,18.05555556,11.05944444
AZ,10.27,2022,76,24.44444444,50,10,63,17.22222222,11.02972222
AZ,10.28,2022,78,25.55555556,47,8.333333333,62.5,16.94444444,11
AZ,10.29,2022,81,27.22222222,49,9.444444444,65,18.33333333,10.97055556
AZ,10.30,2022,79,26.11111111,48,8.888888889,63.5,17.5,10.94138889
AZ,10.31,2022,81,27.22222222,48,8.888888889,64.5,18.05555556,10.9125
AZ,10.01,2023,93,33.88888889,66,18.88888889,79.5,26.38888889,11.84972222
AZ,10.02,2023,88,31.11111111,63,17.22222222,75.5,24.16666667,11.81722222
AZ,10.03,2023,87,30.55555556,58,14.44444444,72.5,22.5,11.78472222
AZ,10.04,2023,91,32.77777778,58,14.44444444,74.5,23.61111111,11.75222222
AZ,10.05,2023,98,36.66666667,61,16.11111111,79.5,26.38888889,11.71972222
AZ,10.06,2023,101,38.33333333,65,18.33333333,83,28.33333333,11.68722222
AZ,10.07,2023,95,35,79,26.11111111,87,30.55555556,11.655
AZ,10.08,2023,96,35.55555556,73,22.77777778,84.5,29.16666667,11.62277778
AZ,10.09,2023,94,34.44444444,68,20,81,27.22222222,11.59055556
AZ,10.10,2023,94,34.44444444,65,18.33333333,79.5,26.38888889,11.55833333
AZ,10.11,2023,94,34.44444444,68,20,81,27.22222222,11.52638889
AZ,10.12,2023,86,30,64,17.77777778,75,23.88888889,11.49444444
AZ,10.13,2023,89,31.66666667,59,15,74,23.33333333,11.4625
AZ,10.14,2023,91,32.77777778,63,17.22222222,77,25,11.43083333
AZ,10.15,2023,97,36.11111111,62,16.66666667,79.5,26.38888889,11.39916667
AZ,10.16,2023,101,38.33333333,67,19.44444444,84,28.88888889,11.3675
AZ,10.17,2023,96,35.55555556,69,20.55555556,82.5,28.05555556,11.33611111
AZ,10.18,2023,97,36.11111111,66,18.88888889,81.5,27.5,11.30472222
AZ,10.19,2023,100,37.77777778,63,17.22222222,81.5,27.5,11.27361111
AZ,10.20,2023,101,38.33333333,65,18.33333333,83,28.33333333,11.2425
AZ,10.21,2023,98,36.66666667,64,17.77777778,81,27.22222222,11.21138889
AZ,10.22,2023,95,35,64,17.77777778,79.5,26.38888889,11.18083333
AZ,10.23,2023,88,31.11111111,65,18.33333333,76.5,24.72222222,11.15027778
AZ,10.24,2023,79,26.11111111,59,15,69,20.55555556,11.11972222
AZ,10.25,2023,77,25,57,13.88888889,67,19.44444444,11.08944444
AZ,10.26,2023,82,27.77777778,57,13.88888889,69.5,20.83333333,11.05944444
AZ,10.27,2023,86,30,57,13.88888889,71.5,21.94444444,11.02972222
AZ,10.28,2023,85,29.44444444,56,13.33333333,70.5,21.38888889,11
AZ,10.29,2023,78,25.55555556,55,12.77777778,66.5,19.16666667,10.97055556
AZ,10.30,2023,74,23.33333333,46,7.777777778,60,15.55555556,10.94138889
AZ,10.31,2023,77,25,55,12.77777778,66,18.88888889,10.9125
AZ,11.01,2014,86,30,66,18.88888889,76,24.44444444,10.88361111
AZ,11.02,2014,73,22.77777778,53,11.66666667,63,17.22222222,10.85527778
AZ,11.03,2014,69,20.55555556,45,7.222222222,57,13.88888889,10.82694444
AZ,11.04,2014,73,22.77777778,43,6.111111111,58,14.44444444,10.79916667
AZ,11.05,2014,78,25.55555556,50,10,64,17.77777778,10.77138889
AZ,11.06,2014,80,26.66666667,57,13.88888889,68.5,20.27777778,10.74416667
AZ,11.07,2014,81,27.22222222,57,13.88888889,69,20.55555556,10.71694444
AZ,11.08,2014,85,29.44444444,51,10.55555556,68,20,10.69027778
AZ,11.09,2014,85,29.44444444,58,14.44444444,71.5,21.94444444,10.66388889
AZ,11.10,2014,84,28.88888889,54,12.22222222,69,20.55555556,10.63805556
AZ,11.11,2014,80,26.66666667,56,13.33333333,68,20,10.61222222
AZ,11.12,2014,80,26.66666667,54,12.22222222,67,19.44444444,10.58694444
AZ,11.13,2014,80,26.66666667,54,12.22222222,67,19.44444444,10.56222222
AZ,11.14,2014,79,26.11111111,52,11.11111111,65.5,18.61111111,10.53777778
AZ,11.15,2014,75,23.88888889,53,11.66666667,64,17.77777778,10.51361111
AZ,11.16,2014,68,20,46,7.777777778,57,13.88888889,10.49
AZ,11.17,2014,70,21.11111111,36,2.222222222,53,11.66666667,10.46666667
AZ,11.18,2014,73,22.77777778,38,3.333333333,55.5,13.05555556,10.44416667
AZ,11.19,2014,74,23.33333333,42,5.555555556,58,14.44444444,10.42194444
AZ,11.20,2014,74,23.33333333,43,6.111111111,58.5,14.72222222,10.4
AZ,11.21,2014,69,20.55555556,47,8.333333333,58,14.44444444,10.37888889
AZ,11.22,2014,71,21.66666667,39,3.888888889,55,12.77777778,10.35805556
AZ,11.23,2014,67,19.44444444,41,5,54,12.22222222,10.33777778
AZ,11.24,2014,65,18.33333333,33,0.555555556,49,9.444444444,10.31833333
AZ,11.25,2014,66,18.88888889,37,2.777777778,51.5,10.83333333,10.29916667
AZ,11.26,2014,75,23.88888889,35,1.666666667,55,12.77777778,10.28055556
AZ,11.27,2014,83,28.33333333,41,5,62,16.66666667,10.26277778
AZ,11.28,2014,85,29.44444444,44,6.666666667,64.5,18.05555556,10.24527778
AZ,11.29,2014,82,27.77777778,50,10,66,18.88888889,10.22861111
AZ,11.30,2014,76,24.44444444,44,6.666666667,60,15.55555556,10.2125
AZ,11.01,2015,81,27.22222222,50,10,65.5,18.61111111,10.88361111
AZ,11.02,2015,84,28.88888889,52,11.11111111,68,20,10.85527778
AZ,11.03,2015,81,27.22222222,59,15,70,21.11111111,10.82694444
AZ,11.04,2015,68,20,53,11.66666667,60.5,15.83333333,10.79916667
AZ,11.05,2015,67,19.44444444,46,7.777777778,56.5,13.61111111,10.77138889
AZ,11.06,2015,70,21.11111111,42,5.555555556,56,13.33333333,10.74416667
AZ,11.07,2015,78,25.55555556,43,6.111111111,60.5,15.83333333,10.71694444
AZ,11.08,2015,80,26.66666667,54,12.22222222,67,19.44444444,10.69027778
AZ,11.09,2015,79,26.11111111,49,9.444444444,64,17.77777778,10.66388889
AZ,11.10,2015,72,22.22222222,45,7.222222222,58.5,14.72222222,10.63805556
AZ,11.11,2015,64,17.77777778,39,3.888888889,51.5,10.83333333,10.61222222
AZ,11.12,2015,77,25,35,1.666666667,56,13.33333333,10.58694444
AZ,11.13,2015,81,27.22222222,44,6.666666667,62.5,16.94444444,10.56222222
AZ,11.14,2015,80,26.66666667,43,6.111111111,61.5,16.38888889,10.53777778
AZ,11.15,2015,71,21.66666667,53,11.66666667,62,16.66666667,10.51361111
AZ,11.16,2015,64,17.77777778,42,5.555555556,53,11.66666667,10.49
AZ,11.17,2015,59,15,36,2.222222222,47.5,8.611111111,10.46666667
AZ,11.18,2015,65,18.33333333,37,2.777777778,51,10.55555556,10.44416667
AZ,11.19,2015,77,25,40,4.444444444,58.5,14.72222222,10.42194444
AZ,11.20,2015,80,26.66666667,45,7.222222222,62.5,16.94444444,10.4
AZ,11.21,2015,81,27.22222222,43,6.111111111,62,16.66666667,10.37888889
AZ,11.22,2015,80,26.66666667,53,11.66666667,66.5,19.16666667,10.35805556
AZ,11.23,2015,82,27.77777778,50,10,66,18.88888889,10.33777778
AZ,11.24,2015,80,26.66666667,49,9.444444444,64.5,18.05555556,10.31833333
AZ,11.25,2015,77,25,58,14.44444444,67.5,19.72222222,10.29916667
AZ,11.26,2015,72,22.22222222,50,10,61,16.11111111,10.28055556
AZ,11.27,2015,62,16.66666667,39,3.888888889,50.5,10.27777778,10.26277778
AZ,11.28,2015,64,17.77777778,35,1.666666667,49.5,9.722222222,10.24527778
AZ,11.29,2015,63,17.22222222,32,0,47.5,8.611111111,10.22861111
AZ,11.30,2015,61,16.11111111,30,-1.111111111,45.5,7.5,10.2125
AZ,11.01,2016,85,29.44444444,61,16.11111111,73,22.77777778,10.88361111
AZ,11.02,2016,82,27.77777778,53,11.66666667,67.5,19.72222222,10.85527778
AZ,11.03,2016,84,28.88888889,57,13.88888889,70.5,21.38888889,10.82694444
AZ,11.04,2016,77,25,51,10.55555556,64,17.77777778,10.79916667
AZ,11.05,2016,78,25.55555556,50,10,64,17.77777778,10.77138889
AZ,11.06,2016,82,27.77777778,53,11.66666667,67.5,19.72222222,10.74416667
AZ,11.07,2016,83,28.33333333,54,12.22222222,68.5,20.27777778,10.71694444
AZ,11.08,2016,85,29.44444444,55,12.77777778,70,21.11111111,10.69027778
AZ,11.09,2016,79,26.11111111,62,16.66666667,70.5,21.38888889,10.66388889
AZ,11.10,2016,76,24.44444444,53,11.66666667,64.5,18.05555556,10.63805556
AZ,11.11,2016,80,26.66666667,56,13.33333333,68,20,10.61222222
AZ,11.12,2016,79,26.11111111,60,15.55555556,69.5,20.83333333,10.58694444
AZ,11.13,2016,82,27.77777778,52,11.11111111,67,19.44444444,10.56222222
AZ,11.14,2016,84,28.88888889,49,9.444444444,66.5,19.16666667,10.53777778
AZ,11.15,2016,89,31.66666667,51,10.55555556,70,21.11111111,10.51361111
AZ,11.16,2016,85,29.44444444,55,12.77777778,70,21.11111111,10.49
AZ,11.17,2016,71,21.66666667,49,9.444444444,60,15.55555556,10.46666667
AZ,11.18,2016,77,25,42,5.555555556,59.5,15.27777778,10.44416667
AZ,11.19,2016,84,28.88888889,56,13.33333333,70,21.11111111,10.42194444
AZ,11.20,2016,84,28.88888889,58,14.44444444,71,21.66666667,10.4
AZ,11.21,2016,74,23.33333333,57,13.88888889,65.5,18.61111111,10.37888889
AZ,11.22,2016,69,20.55555556,47,8.333333333,58,14.44444444,10.35805556
AZ,11.23,2016,77,25,43,6.111111111,60,15.55555556,10.33777778
AZ,11.24,2016,76,24.44444444,43,6.111111111,59.5,15.27777778,10.31833333
AZ,11.25,2016,76,24.44444444,50,10,63,17.22222222,10.29916667
AZ,11.26,2016,78,25.55555556,54,12.22222222,66,18.88888889,10.28055556
AZ,11.27,2016,64,17.77777778,44,6.666666667,54,12.22222222,10.26277778
AZ,11.28,2016,61,16.11111111,39,3.888888889,50,10,10.24527778
AZ,11.29,2016,56,13.33333333,37,2.777777778,46.5,8.055555556,10.22861111
AZ,11.30,2016,62,16.66666667,29,-1.666666667,45.5,7.5,10.2125
AZ,11.01,2017,83,28.33333333,58,14.44444444,70.5,21.38888889,10.88361111
AZ,11.02,2017,83,28.33333333,55,12.77777778,69,20.55555556,10.85527778
AZ,11.03,2017,85,29.44444444,56,13.33333333,70.5,21.38888889,10.82694444
AZ,11.04,2017,82,27.77777778,66,18.88888889,74,23.33333333,10.79916667
AZ,11.05,2017,81,27.22222222,58,14.44444444,69.5,20.83333333,10.77138889
AZ,11.06,2017,82,27.77777778,54,12.22222222,68,20,10.74416667
AZ,11.07,2017,80,26.66666667,60,15.55555556,70,21.11111111,10.71694444
AZ,11.08,2017,79,26.11111111,55,12.77777778,67,19.44444444,10.69027778
AZ,11.09,2017,85,29.44444444,55,12.77777778,70,21.11111111,10.66388889
AZ,11.10,2017,86,30,55,12.77777778,70.5,21.38888889,10.63805556
AZ,11.11,2017,85,29.44444444,56,13.33333333,70.5,21.38888889,10.61222222
AZ,11.12,2017,89,31.66666667,55,12.77777778,72,22.22222222,10.58694444
AZ,11.13,2017,88,31.11111111,58,14.44444444,73,22.77777778,10.56222222
AZ,11.14,2017,89,31.66666667,56,13.33333333,72.5,22.5,10.53777778
AZ,11.15,2017,88,31.11111111,54,12.22222222,71,21.66666667,10.51361111
AZ,11.16,2017,89,31.66666667,53,11.66666667,71,21.66666667,10.49
AZ,11.17,2017,85,29.44444444,50,10,67.5,19.72222222,10.46666667
AZ,11.18,2017,78,25.55555556,52,11.11111111,65,18.33333333,10.44416667
AZ,11.19,2017,79,26.11111111,48,8.888888889,63.5,17.5,10.42194444
AZ,11.20,2017,80,26.66666667,49,9.444444444,64.5,18.05555556,10.4
AZ,11.21,2017,78,25.55555556,48,8.888888889,63,17.22222222,10.37888889
AZ,11.22,2017,86,30,50,10,68,20,10.35805556
AZ,11.23,2017,89,31.66666667,53,11.66666667,71,21.66666667,10.33777778
AZ,11.24,2017,88,31.11111111,52,11.11111111,70,21.11111111,10.31833333
AZ,11.25,2017,88,31.11111111,53,11.66666667,70.5,21.38888889,10.29916667
AZ,11.26,2017,92,33.33333333,53,11.66666667,72.5,22.5,10.28055556
AZ,11.27,2017,92,33.33333333,55,12.77777778,73.5,23.05555556,10.26277778
AZ,11.28,2017,77,25,50,10,63.5,17.5,10.24527778
AZ,11.29,2017,80,26.66666667,51,10.55555556,65.5,18.61111111,10.22861111
AZ,11.30,2017,76,24.44444444,58,14.44444444,67,19.44444444,10.2125
AZ,11.01,2018,73,22.77777778,47,8.333333333,60,15.55555556,10.88361111
AZ,11.02,2018,78,25.55555556,46,7.777777778,62,16.66666667,10.85527778
AZ,11.03,2018,79,26.11111111,50,10,64.5,18.05555556,10.82694444
AZ,11.04,2018,80,26.66666667,51,10.55555556,65.5,18.61111111,10.79916667
AZ,11.05,2018,82,27.77777778,50,10,66,18.88888889,10.77138889
AZ,11.06,2018,84,28.88888889,51,10.55555556,67.5,19.72222222,10.74416667
AZ,11.07,2018,82,27.77777778,53,11.66666667,67.5,19.72222222,10.71694444
AZ,11.08,2018,80,26.66666667,50,10,65,18.33333333,10.69027778
AZ,11.09,2018,78,25.55555556,46,7.777777778,62,16.66666667,10.66388889
AZ,11.10,2018,78,25.55555556,51,10.55555556,64.5,18.05555556,10.63805556
AZ,11.11,2018,71,21.66666667,45,7.222222222,58,14.44444444,10.61222222
AZ,11.12,2018,65,18.33333333,33,0.555555556,49,9.444444444,10.58694444
AZ,11.13,2018,63,17.22222222,42,5.555555556,52.5,11.38888889,10.56222222
AZ,11.14,2018,66,18.88888889,46,7.777777778,56,13.33333333,10.53777778
AZ,11.15,2018,74,23.33333333,41,5,57.5,14.16666667,10.51361111
AZ,11.16,2018,76,24.44444444,41,5,58.5,14.72222222,10.49
AZ,11.17,2018,74,23.33333333,42,5.555555556,58,14.44444444,10.46666667
AZ,11.18,2018,73,22.77777778,44,6.666666667,58.5,14.72222222,10.44416667
AZ,11.19,2018,74,23.33333333,41,5,57.5,14.16666667,10.42194444
AZ,11.20,2018,77,25,47,8.333333333,62,16.66666667,10.4
AZ,11.21,2018,76,24.44444444,44,6.666666667,60,15.55555556,10.37888889
AZ,11.22,2018,65,18.33333333,47,8.333333333,56,13.33333333,10.35805556
AZ,11.23,2018,70,21.11111111,39,3.888888889,54.5,12.5,10.33777778
AZ,11.24,2018,71,21.66666667,41,5,56,13.33333333,10.31833333
AZ,11.25,2018,72,22.22222222,42,5.555555556,57,13.88888889,10.29916667
AZ,11.26,2018,74,23.33333333,43,6.111111111,58.5,14.72222222,10.28055556
AZ,11.27,2018,76,24.44444444,43,6.111111111,59.5,15.27777778,10.26277778
AZ,11.28,2018,78,25.55555556,45,7.222222222,61.5,16.38888889,10.24527778
AZ,11.29,2018,76,24.44444444,46,7.777777778,61,16.11111111,10.22861111
AZ,11.30,2018,62,16.66666667,49,9.444444444,55.5,13.05555556,10.2125
AZ,11.01,2019,83,28.33333333,44,6.666666667,63.5,17.5,10.88361111
AZ,11.02,2019,87,30.55555556,51,10.55555556,69,20.55555556,10.85527778
AZ,11.03,2019,86,30,54,12.22222222,70,21.11111111,10.82694444
AZ,11.04,2019,86,30,52,11.11111111,69,20.55555556,10.79916667
AZ,11.05,2019,87,30.55555556,57,13.88888889,72,22.22222222,10.77138889
AZ,11.06,2019,83,28.33333333,59,15,71,21.66666667,10.74416667
AZ,11.07,2019,83,28.33333333,54,12.22222222,68.5,20.27777778,10.71694444
AZ,11.08,2019,79,26.11111111,57,13.88888889,68,20,10.69027778
AZ,11.09,2019,84,28.88888889,63,17.22222222,73.5,23.05555556,10.66388889
AZ,11.10,2019,83,28.33333333,61,16.11111111,72,22.22222222,10.63805556
AZ,11.11,2019,81,27.22222222,60,15.55555556,70.5,21.38888889,10.61222222
AZ,11.12,2019,74,23.33333333,55,12.77777778,64.5,18.05555556,10.58694444
AZ,11.13,2019,78,25.55555556,51,10.55555556,64.5,18.05555556,10.56222222
AZ,11.14,2019,82,27.77777778,51,10.55555556,66.5,19.16666667,10.53777778
AZ,11.15,2019,83,28.33333333,47,8.333333333,65,18.33333333,10.51361111
AZ,11.16,2019,84,28.88888889,56,13.33333333,70,21.11111111,10.49
AZ,11.17,2019,85,29.44444444,52,11.11111111,68.5,20.27777778,10.46666667
AZ,11.18,2019,86,30,51,10.55555556,68.5,20.27777778,10.44416667
AZ,11.19,2019,78,25.55555556,56,13.33333333,67,19.44444444,10.42194444
AZ,11.20,2019,66,18.88888889,54,12.22222222,60,15.55555556,10.4
AZ,11.21,2019,62,16.66666667,50,10,56,13.33333333,10.37888889
AZ,11.22,2019,64,17.77777778,45,7.222222222,54.5,12.5,10.35805556
AZ,11.23,2019,71,21.66666667,43,6.111111111,57,13.88888889,10.33777778
AZ,11.24,2019,75,23.88888889,48,8.888888889,61.5,16.38888889,10.31833333
AZ,11.25,2019,70,21.11111111,49,9.444444444,59.5,15.27777778,10.29916667
AZ,11.26,2019,59,15,42,5.555555556,50.5,10.27777778,10.28055556
AZ,11.27,2019,65,18.33333333,41,5,53,11.66666667,10.26277778
AZ,11.28,2019,66,18.88888889,53,11.66666667,59.5,15.27777778,10.24527778
AZ,11.29,2019,61,16.11111111,43,6.111111111,52,11.11111111,10.22861111
AZ,11.30,2019,57,13.88888889,40,4.444444444,48.5,9.166666667,10.2125
AZ,11.01,2020,90,32.22222222,58,14.44444444,74,23.33333333,10.88361111
AZ,11.02,2020,90,32.22222222,70,21.11111111,80,26.66666667,10.85527778
AZ,11.03,2020,93,33.88888889,61,16.11111111,77,25,10.82694444
AZ,11.04,2020,91,32.77777778,61,16.11111111,76,24.44444444,10.79916667
AZ,11.05,2020,94,34.44444444,57,13.88888889,75.5,24.16666667,10.77138889
AZ,11.06,2020,92,33.33333333,72,22.22222222,82,27.77777778,10.74416667
AZ,11.07,2020,84,28.88888889,59,15,71.5,21.94444444,10.71694444
AZ,11.08,2020,71,21.66666667,48,8.888888889,59.5,15.27777778,10.69027778
AZ,11.09,2020,56,13.33333333,43,6.111111111,49.5,9.722222222,10.66388889
AZ,11.10,2020,62,16.66666667,37,2.777777778,49.5,9.722222222,10.63805556
AZ,11.11,2020,71,21.66666667,38,3.333333333,54.5,12.5,10.61222222
AZ,11.12,2020,73,22.77777778,43,6.111111111,58,14.44444444,10.58694444
AZ,11.13,2020,74,23.33333333,46,7.777777778,60,15.55555556,10.56222222
AZ,11.14,2020,74,23.33333333,42,5.555555556,58,14.44444444,10.53777778
AZ,11.15,2020,82,27.77777778,40,4.444444444,61,16.11111111,10.51361111
AZ,11.16,2020,89,31.66666667,47,8.333333333,68,20,10.49
AZ,11.17,2020,92,33.33333333,54,12.22222222,73,22.77777778,10.46666667
AZ,11.18,2020,91,32.77777778,59,15,75,23.88888889,10.44416667
AZ,11.19,2020,88,31.11111111,59,15,73.5,23.05555556,10.42194444
AZ,11.20,2020,88,31.11111111,57,13.88888889,72.5,22.5,10.4
AZ,11.21,2020,84,28.88888889,57,13.88888889,70.5,21.38888889,10.37888889
AZ,11.22,2020,88,31.11111111,54,12.22222222,71,21.66666667,10.35805556
AZ,11.23,2020,80,26.66666667,50,10,65,18.33333333,10.33777778
AZ,11.24,2020,69,20.55555556,46,7.777777778,57.5,14.16666667,10.31833333
AZ,11.25,2020,73,22.77777778,42,5.555555556,57.5,14.16666667,10.29916667
AZ,11.26,2020,73,22.77777778,43,6.111111111,58,14.44444444,10.28055556
AZ,11.27,2020,60,15.55555556,40,4.444444444,50,10,10.26277778
AZ,11.28,2020,68,20,32,0,50,10,10.24527778
AZ,11.29,2020,73,22.77777778,35,1.666666667,54,12.22222222,10.22861111
AZ,11.30,2020,72,22.22222222,50,10,61,16.11111111,10.2125
AZ,11.01,2021,85,29.44444444,55,12.77777778,70,21.11111111,10.88361111
AZ,11.02,2021,84,28.88888889,53,11.66666667,68.5,20.27777778,10.85527778
AZ,11.03,2021,84,28.88888889,49,9.444444444,66.5,19.16666667,10.82694444
